Graphics v 0.2.5 ';' exported '2021-12-22 09:38:36'
;Record #0;;;;;;;;;
;Cycle #3;"";;;;;;;;
time ( min.);detect H-AE-3020;collection valve;reference point;flow;column P.;T°;Comp. Th.;Slope;detect H-AE-3010;
17.0867;49.4524;2;6;399.798;15.0893;25.0343;0;-7.61642;3.49951;
17.09;49.4092;2;6;394.695;16.1315;25.0383;0;-7.61642;3.421;
17.0933;49.3621;2;6;397.399;14.8636;25.0304;0;-7.61642;3.34249;
17.0967;49.3209;2;6;402.528;15.0481;25.0226;0;-7.61642;3.26202;
17.1;49.2679;2;6;399.339;17.7076;25.0128;0;-7.61642;3.1894;
17.1033;49.2306;2;6;401.814;15.8626;25.0049;0;-7.61642;3.10893;
17.1067;49.1855;2;6;397.425;17.1148;24.999;0;-7.61642;3.03827;
17.11;49.1403;2;6;399.977;15.0756;24.9951;0;-7.61642;2.9735;
17.1133;49.0952;2;6;400.87;16.3768;24.9892;0;-7.61642;2.89303;
17.1167;49.052;2;6;399.364;17.0618;24.9853;0;-7.61642;2.82826;
17.12;49.0049;2;6;397.782;15.9922;24.9813;0;-7.61642;2.76742;
17.1233;48.9578;2;6;395.078;17.4544;24.9755;0;-7.61642;2.69087;
17.1267;48.9146;2;6;400.053;15.6899;24.9715;0;-7.61642;2.63003;
17.13;48.8714;2;6;402.043;17.0501;24.9676;0;-7.61642;2.57704;
17.1333;48.8302;2;6;403.038;16.5574;24.9637;0;-7.61642;2.50834;
17.1367;48.7812;2;6;398.037;15.6703;24.9637;0;-7.61642;2.45535;
17.14;48.736;2;6;396.94;16.7792;24.9657;0;-7.61642;2.40432;
17.1433;48.6948;2;6;398.088;15.7468;24.9774;0;-7.61642;2.33955;
17.1467;48.6457;2;6;401.967;17.5074;24.9872;0;-7.61642;2.29048;
17.15;48.6084;2;6;405.717;15.7625;24.9931;0;-7.61642;2.24141;
17.1533;48.5633;2;6;399.772;15.9627;25.001;0;-7.61642;2.18253;
17.1567;48.5162;2;6;400.793;15.8175;25.0049;0;-7.61642;2.13739;
17.16;48.473;2;6;397.501;15.6055;25.0108;0;-7.61642;2.08832;
17.1633;48.4279;2;6;400.41;17.4917;25.0128;0;-7.61642;2.04122;
17.1667;48.3847;2;6;403.089;15.7723;25.0167;0;-7.61642;2.00981;
17.17;48.3415;2;6;400.206;16.4141;25.0186;0;-7.61642;1.96271;
17.1733;48.2964;2;6;401.839;15.6212;25.0226;0;-7.61642;1.92149;
17.1767;48.2473;2;6;396.124;15.5721;25.0245;0;-7.61642;1.88028;
17.18;48.2061;2;6;398.981;15.4976;25.0265;0;-7.61642;1.83906;
17.1833;48.1609;2;6;399.645;15.3994;25.0265;0;-7.61642;1.80177;
17.1867;48.1197;2;6;399.619;17.476;25.0265;0;-7.61642;1.75859;
17.19;48.0726;2;6;399.339;17.6094;25.0245;0;-7.61642;1.72718;
17.1933;48.0275;2;6;396.506;16.2983;24.999;0;-7.61642;1.69774;
17.1967;47.9784;2;6;401.176;15.3602;24.9892;0;-7.61642;1.65064;
17.2;47.947;2;6;403.013;15.6173;24.9794;0;-7.61642;1.61531;
17.2033;47.8822;2;6;403.651;17.5505;24.9735;0;-7.61642;1.59176;
17.2067;47.8979;2;6;397.399;16.2375;24.9657;0;-7.61642;1.57017;
17.21;47.792;2;6;395.919;17.2581;24.9598;0;-7.61642;1.51914;
17.2133;47.7174;2;6;395.129;17.0991;24.9598;0;-7.61642;1.49755;
17.2167;47.6604;2;6;400.665;16.577;24.9813;0;-7.61642;1.45044;
17.22;47.7645;2;6;404.544;17.1364;24.9931;0;-7.61642;1.42493;
17.2233;47.6585;2;6;399.951;15.4681;25.0049;0;-7.61642;1.39156;
17.2267;47.5289;2;6;401.686;17.2012;25.0128;0;-7.61642;1.35623;
17.23;47.5368;2;6;395.971;16.9421;25.0167;0;-7.61642;1.34642;
17.2333;47.474;2;6;399.339;17.313;25.0265;0;-7.61642;1.30128;
17.2367;47.4092;2;6;402.783;16.526;25.0304;0;-7.61642;1.26987;
17.24;47.3994;2;6;403.447;15.5584;25.0285;0;-7.61642;1.25613;
17.2433;47.3641;2;6;401.048;16.159;25.0285;0;-7.61642;1.21492;
17.2467;47.3346;2;6;397.221;15.686;25.0265;0;-7.61642;1.1894;
17.25;47.2875;2;6;401.303;17.2718;25.0265;0;-7.61642;1.16585;
17.2533;47.2424;2;6;402.375;17.4387;25.0265;0;-7.61642;1.13837;
17.2567;47.2208;2;6;406.228;15.5309;25.0226;0;-7.61642;1.12463;
17.26;47.156;2;6;401.405;16.5083;25.0245;0;-7.61642;1.08734;
17.2633;47.1109;2;6;397.297;15.1737;25.0128;0;-7.61642;1.07556;
17.2667;47.0697;2;6;399.951;16.1786;25.0049;0;-7.61642;1.05397;
17.27;47.0285;2;6;402.145;15.2973;24.9951;0;-7.61642;1.01865;
17.2733;47.0108;2;6;401.711;15.5015;24.9931;0;-7.61642;1.01668;
17.2767;46.9441;2;6;396.073;16.9303;24.9853;0;-7.61642;0.987242;
17.28;46.9009;2;6;395.129;16.6104;24.9813;0;-7.61642;5.44652;
17.2833;46.8557;2;6;395.307;16.1354;24.9774;0;-7.61642;14.106;
17.2867;46.8106;2;6;400.538;15.2031;24.9853;0;-7.61642;15.4544;
17.29;46.791;2;6;401.099;16.2807;24.9892;0;-7.61642;14.6654;
17.2933;46.7301;2;6;401.329;16.5594;25.0029;0;-7.61642;12.6987;
17.2967;46.685;2;6;402.962;16.842;25.0088;0;-7.61642;12.3062;
17.3;46.6379;2;6;397.757;16.842;25.0128;0;-7.61642;11.8901;
17.3033;46.5986;2;6;399.67;15.9961;25.0186;0;-7.61642;11.5604;
17.3067;46.577;2;6;402.936;16.895;25.0206;0;-7.61642;11.3719;
17.31;46.5123;2;6;398.93;15.525;25.0245;0;-7.61642;10.7085;
17.3133;46.4711;2;6;401.023;16.6575;25.0265;0;-7.61642;10.3454;
17.3167;46.4259;2;6;394.363;16.3513;25.0245;0;-7.61642;10.1217;
17.32;46.3827;2;6;398.624;16.7772;25.0206;0;-7.61642;10.0196;
17.3233;46.3631;2;6;399.696;17.2915;25.0186;0;-7.61642;9.96467;
17.3267;46.3023;2;6;400.232;15.3307;25.0167;0;-7.61642;9.80569;
17.33;46.2591;2;6;397.629;16.2591;25.0167;0;-7.61642;9.73896;
17.3333;46.2159;2;6;395.741;15.2777;25.0128;0;-7.61642;9.68597;
17.3367;46.1766;2;6;400.844;16.6575;25.0128;0;-7.61642;9.64868;
17.34;46.1315;2;6;403.651;16.6222;25.0049;0;-7.61642;9.57605;
17.3433;46.0883;2;6;404.977;15.7841;24.999;0;-7.61642;9.43081;
17.3467;46.0471;2;6;399.415;17.1246;24.9931;0;-7.61642;9.30913;
17.35;46.0059;2;6;402.247;15.6644;24.9912;0;-7.61642;7.79195;
17.3533;45.9588;2;6;398.267;16.1668;24.9853;0;-7.61642;6.86752;
17.3567;45.9392;2;6;401.176;15.2247;24.9833;0;-7.61642;6.22571;
17.36;45.8803;2;6;404.748;16.5456;24.9813;0;-7.61642;5.99215;
17.3633;45.8351;2;6;400.895;17.5388;24.9912;0;-7.61642;5.25221;
17.3667;45.792;2;6;400.257;16.0569;24.9971;0;-7.61642;5.09912;
17.37;45.7468;2;6;398.139;16.6948;25.0167;0;-7.61642;4.34347;
17.3733;45.7095;2;6;399.772;14.9637;25.0245;0;-7.61642;6.99902;
17.3767;45.6663;2;6;402.987;16.8773;25.0324;0;-7.61642;7.79391;
17.38;45.6251;2;6;399.492;16.9382;25.0402;0;-7.61642;5.50736;
17.3833;45.5859;2;6;400.385;16.369;25.0442;0;-7.61642;6.29833;
17.3867;45.5427;2;6;397.17;17.3857;25.0422;0;-7.61642;4.86359;
17.39;45.5015;2;6;400.665;15.9431;25.0343;0;-7.61642;4.01374;
17.3933;45.4544;2;6;400.997;17.1796;25.0285;0;-7.61642;3.56035;
17.3967;45.4151;2;6;400.793;15.5505;25.0226;0;-7.61642;3.31109;
17.4;45.3719;2;6;399.798;16.2022;25.0186;0;-7.61642;3.10893;
17.4033;45.3229;2;6;396.302;16.8518;25.0147;0;-7.61642;2.94406;
17.4067;45.2856;2;6;399.823;16.2571;25.0108;0;-7.61642;2.81845;
17.41;45.2424;2;6;402.911;17.3523;25.0069;0;-7.61642;2.68302;
17.4133;45.2071;2;6;405.029;15.4504;24.999;0;-7.61642;2.57115;
17.4167;45.1619;2;6;398.624;16.6457;24.9931;0;-7.61642;2.47694;
17.42;45.1227;2;6;398.012;15.1874;24.9872;0;-7.61642;2.37488;
17.4233;45.105;2;6;397.757;15.3111;24.9853;0;-7.61642;2.33562;
17.4267;45.0402;2;6;400.665;17.1168;24.9813;0;-7.61642;2.20805;
17.43;45.0049;2;6;404.671;15.7076;24.9774;0;-7.61642;2.12758;
17.4333;44.9598;2;6;399.16;17.2326;24.9755;0;-7.61642;2.05888;
17.4367;44.9185;2;6;400.538;15.3543;24.9853;0;-7.61642;1.98234;
17.44;44.8734;2;6;395.205;15.3405;24.9912;0;-7.61642;1.92738;
17.4433;44.8322;2;6;398.445;15.1364;25.0029;0;-7.61642;1.87831;
17.4467;44.7929;2;6;401.916;15.9882;25.0088;0;-7.61642;1.80765;
17.45;44.7517;2;6;400.104;17.6428;25.0147;0;-7.61642;1.76251;
17.4533;44.7066;2;6;402.043;15.9764;25.0186;0;-7.61642;1.71541;
17.4567;44.6712;2;6;399.849;16.632;25.0206;0;-7.61642;1.68989;
17.46;44.6241;2;6;401.176;15.315;25.0285;0;-7.61642;1.62316;
17.4633;44.5888;2;6;401.456;16.4848;25.0324;0;-7.61642;1.57802;
17.4667;44.5476;2;6;401.482;16.789;25.0402;0;-7.61642;1.52895;
17.47;44.5044;2;6;397.808;15.7802;25.0422;0;-7.61642;1.50147;
17.4733;44.4907;2;6;401.15;17.0206;25.0442;0;-7.61642;1.47596;
17.4767;44.4239;2;6;395.741;15.8351;25.0481;0;-7.61642;1.421;
17.48;44.3788;2;6;399.466;17.2679;25.052;0;-7.61642;1.39549;
17.4833;44.3396;2;6;402.987;15.6447;25.0442;0;-7.61642;1.35427;
17.4867;44.3238;2;6;399.007;15.9019;25.0285;0;-7.61642;1.34249;
17.49;44.2787;2;6;399.364;17.0049;25.0167;0;-7.61642;1.30324;
17.4933;44.2257;2;6;397.629;15.7821;25.0069;0;-7.61642;1.26006;
17.4967;44.1786;2;6;400.41;17.423;24.999;0;-7.61642;1.23258;
17.5;44.1374;2;6;404.493;15.633;24.9912;0;-7.61642;1.19922;
17.5033;44.1001;2;6;401.66;16.4593;24.9853;0;-7.61642;1.16977;
17.5067;44.0726;2;6;399.772;16.6555;24.9833;0;-7.61642;1.15407;
17.51;44.0137;2;6;396.404;15.4877;24.9794;0;-7.61642;1.11482;
17.5133;43.9765;2;6;398.318;15.6781;24.9774;0;-7.61642;1.09323;
17.5167;43.9333;2;6;400.614;15.5172;24.9774;0;-7.61642;1.07164;
17.52;43.8979;2;6;397.782;16.8597;24.9735;0;-7.61642;1.03827;
17.5233;43.8508;2;6;399.517;15.8155;24.9735;0;-7.61642;1.02061;
17.5267;43.8155;2;6;395.588;15.8096;24.9755;0;-7.61642;1.00294;
17.53;43.7743;2;6;400.359;15.684;24.9735;0;-7.61642;0.971541;
17.5333;43.735;2;6;402.451;15.4328;24.9892;0;-7.61642;0.96369;
17.5367;43.6879;2;6;403.447;17.3445;25.001;0;-7.61642;0.944063;
17.54;43.6487;2;6;398.471;16.5142;25.0147;0;-7.61642;0.918548;
17.5433;43.6114;2;6;394.669;16.6477;25.0226;0;-7.61642;0.904809;
17.5467;43.5918;2;6;395.358;15.5447;25.0304;0;-7.61642;0.889107;
17.55;43.5309;2;6;401.507;15.5819;25.0363;0;-7.61642;0.865555;
17.5533;43.4917;2;6;404.722;17.5878;25.0402;0;-7.61642;0.84789;
17.5567;43.4544;2;6;400.129;16.2807;25.0442;0;-7.61642;0.836114;
17.56;43.4033;2;6;400.538;17.1855;25.0442;0;-7.61642;0.818449;
17.5633;43.3641;2;6;396.277;16.3337;25.0383;0;-7.61642;0.804711;
17.5667;43.3248;2;6;398.956;16.0726;25.0383;0;-7.61642;0.789009;
17.57;43.2836;2;6;403.906;16.6654;25.0324;0;-7.61642;0.767419;
17.5733;43.2424;2;6;400.104;15.3602;25.0304;0;-7.61642;0.75368;
17.5767;43.2051;2;6;402.018;17.1482;25.0285;0;-7.61642;0.734053;
17.58;43.1639;2;6;398.114;16.0981;25.0245;0;-7.61642;0.726202;
17.5833;43.1266;2;6;399.823;17.2601;25.0226;0;-7.61642;0.708538;
17.5867;43.0873;2;6;402.936;16.4436;25.0108;0;-7.61642;0.692836;
17.59;43.0442;2;6;400.104;15.4249;25.001;0;-7.61642;0.684985;
17.5933;43.0049;2;6;401.865;16.1688;24.9912;0;-7.61642;0.667321;
17.5967;42.9617;2;6;394.848;15.3994;24.9853;0;-7.61642;0.653582;
17.6;42.9244;2;6;398.777;16.2434;24.9794;0;-7.61642;0.651619;
17.6033;42.8852;2;6;401.15;15.7154;24.9755;0;-7.61642;0.635918;
17.6067;42.84;2;6;402.273;16.4534;24.9715;0;-7.61642;0.628067;
17.61;42.8067;2;6;401.456;16.5201;24.9833;0;-7.61642;0.610402;
17.6133;42.7615;2;6;397.195;15.266;24.9912;0;-7.61642;0.602552;
17.6167;42.7282;2;6;399.237;15.4269;24.999;0;-7.61642;0.592738;
17.62;42.687;2;6;401.431;14.948;25.0069;0;-7.61642;0.582924;
17.6233;42.6457;2;6;403.753;17.0088;25.0128;0;-7.61642;0.573111;
17.6267;42.6045;2;6;397.986;16.2846;25.0167;0;-7.61642;0.56526;
17.63;42.5555;2;6;397.808;17.0893;25.0226;0;-7.61642;0.559372;
17.6333;42.526;2;6;395.996;15.7036;25.0245;0;-7.61642;0.541708;
17.6367;42.4828;2;6;399.925;17.3248;25.0265;0;-7.61642;0.54367;
17.64;42.4416;2;6;404.824;15.7782;25.0285;0;-7.61642;0.52208;
17.6433;42.4141;2;6;400.002;16.1001;25.0285;0;-7.61642;0.518155;
17.6467;42.367;2;6;402.273;16.1276;25.0304;0;-7.61642;0.512267;
17.65;42.3258;2;6;396.073;15.4936;25.0304;0;-7.61642;0.498528;
17.6533;42.2846;2;6;397.91;17.0383;25.0343;0;-7.61642;0.49264;
17.6567;42.2532;2;6;401.354;15.6683;25.0304;0;-7.61642;0.476938;
17.66;42.21;2;6;398.395;16.3297;25.0265;0;-7.61642;0.476938;
17.6633;42.1668;2;6;401.66;15.5505;25.0245;0;-7.61642;0.474975;
17.6667;42.1256;2;6;394.695;15.6369;25.0206;0;-7.61642;0.455348;
17.67;42.0864;2;6;398.497;15.4936;25.0186;0;-7.61642;0.455348;
17.6733;42.0491;2;6;399.823;15.4387;25.0167;0;-7.61642;0.455348;
17.6767;42.0118;2;6;399.696;17.1207;25.0147;0;-7.61642;0.435721;
17.68;41.9765;2;6;399.262;16.1531;25.0108;0;-7.61642;0.433759;
17.6833;41.9372;2;6;400.946;15.6722;25.0069;0;-7.61642;0.435721;
17.6867;41.9058;2;6;400.691;15.4642;24.9892;0;-7.61642;0.416094;
17.69;41.8548;2;6;403.166;15.5152;24.9833;0;-7.61642;0.414131;
17.6933;41.8175;2;6;404.416;17.4818;24.9755;0;-7.61642;0.416094;
17.6967;41.7743;2;6;398.012;16.8459;24.9715;0;-7.61642;0.404318;
17.7;41.739;2;6;395.613;16.263;24.9657;0;-7.61642;0.392542;
17.7033;41.6958;2;6;397.195;15.8822;24.9637;0;-7.61642;0.394504;
17.7067;41.6663;2;6;401.788;15.3582;24.9696;0;-7.61642;0.394504;
17.71;41.6232;2;6;405.36;17.3445;24.9755;0;-7.61642;0.378803;
17.7133;41.58;2;6;400.206;16.683;24.9813;0;-7.61642;0.370952;
17.7167;41.5447;2;6;401.584;16.9892;24.9872;0;-7.61642;4.13543;
17.72;41.5152;2;6;397.17;16.6222;24.9892;0;-7.61642;13.4347;
17.7233;41.4681;2;6;399.747;15.6879;24.9931;0;-7.61642;15.5407;
17.7267;41.4288;2;6;404.646;17.3307;24.9951;0;-7.61642;14.0137;
17.73;41.3876;2;6;398.267;16.2395;25.001;0;-7.61642;12.8361;
17.7333;41.3641;2;6;397.859;16.9362;25.0069;0;-7.61642;12.5633;
17.7367;41.3091;2;6;394.618;16.736;25.0167;0;-7.61642;11.9882;
17.74;41.2679;2;6;398.318;16.577;25.0206;0;-7.61642;11.6467;
17.7433;41.2345;2;6;402.324;17.1619;25.0245;0;-7.61642;11.2758;
17.7467;41.1933;2;6;399.492;15.6997;25.0304;0;-7.61642;10.8224;
17.75;41.156;2;6;399.083;15.8842;25.0304;0;-7.61642;10.3984;
17.7533;41.1187;2;6;398.19;16.1845;25.0265;0;-7.61642;10.1747;
17.7567;41.0834;2;6;402.145;16.7242;25.0147;0;-7.61642;10.0785;
17.76;41.0344;2;6;403.651;17.4033;25.0069;0;-7.61642;9.95682;
17.7633;41.0108;2;6;403.268;15.317;24.999;0;-7.61642;9.88813;
17.7667;40.9656;2;6;401.252;16.4357;24.9931;0;-7.61642;9.79784;
17.77;40.9205;2;6;397.629;16.0079;24.9892;0;-7.61642;9.74485;
17.7733;40.8852;2;6;400.589;16.2983;24.9833;0;-7.61642;9.66045;
17.7767;40.842;2;6;402.936;17.2856;24.9794;0;-7.61642;9.62316;
17.78;40.8106;2;6;404.901;15.4426;24.9735;0;-7.61642;9.49558;
17.7833;40.7635;2;6;397.425;16.8302;24.9676;0;-7.61642;9.3209;
17.7867;40.7223;2;6;397.706;15.0147;24.9617;0;-7.61642;7.91168;
17.79;40.687;2;6;396.991;16.1786;24.9598;0;-7.61642;6.9578;
17.7933;40.6536;2;6;401.201;16.2139;24.9558;0;-7.61642;6.5947;
17.7967;40.6143;2;6;405.845;15.8194;24.9539;0;-7.61642;6.84593;
17.8;40.5672;2;6;400.308;17.474;24.9499;0;-7.61642;5.80569;
17.8033;40.5378;2;6;401.15;15.4171;24.9499;0;-7.61642;4.58881;
17.8067;40.5024;2;6;395.001;16.2512;24.9617;0;-7.61642;6.15702;
17.81;40.4652;2;6;397.093;14.63;24.9755;0;-7.61642;6.68499;
17.8133;40.424;2;6;400.793;15.8979;24.9892;0;-7.61642;5.75074;
17.8167;40.3808;2;6;399.16;17.5976;24.9971;0;-7.61642;4.90677;
17.82;40.3415;2;6;402.349;15.8646;25.0049;0;-7.61642;3.8528;
17.8233;40.3042;2;6;398.037;17.1678;25.0128;0;-7.61642;3.3209;
17.8267;40.2689;2;6;401.609;15.2954;25.0167;0;-7.61642;5.65849;
17.83;40.2277;2;6;402.681;16.4161;25.0206;0;-7.61642;6.70069;
17.8333;40.1943;2;6;401.763;17.5859;25.0245;0;-7.61642;4.30618;
17.8367;40.1492;2;6;400.946;15.9725;25.0285;0;-7.61642;5.42493;
17.84;40.1099;2;6;396.098;17.4995;25.0285;0;-7.61642;7.13445;
17.8433;40.0805;2;6;399.951;15.8528;25.0324;0;-7.61642;7.8528;
17.8467;40.0314;2;6;400.512;17.1305;25.0304;0;-7.61642;7.85869;
17.85;40;2;6;402.681;16.0942;25.0343;0;-7.61642;6.37684;
17.8533;39.9647;2;6;397.272;15.8175;25.0304;0;-7.61642;4.68106;
17.8567;39.9235;2;6;397.17;16.6536;25.0186;0;-7.61642;4.01766;
17.86;39.8862;2;6;397.731;15.7802;25.0108;0;-7.61642;3.69774;
17.8633;39.8508;2;6;402.553;17.4171;25.0029;0;-7.61642;3.45044;
17.8667;39.8175;2;6;406.355;15.6526;24.999;0;-7.61642;3.3052;
17.87;39.7821;2;6;401.558;16.5044;24.9931;0;-7.61642;3.17566;
17.8733;39.7429;2;6;401.763;15.8234;24.9892;0;-7.61642;3.05005;
17.8767;39.6918;2;6;395.639;15.5623;24.9853;0;-7.61642;2.96173;
17.88;39.6604;2;6;398.624;15.9136;24.9833;0;-7.61642;2.86948;
17.8833;39.6232;2;6;400.767;15.4917;24.9794;0;-7.61642;2.77527;
17.8867;39.5839;2;6;396.659;17.2542;24.9755;0;-7.61642;2.69676;
17.89;39.5486;2;6;399.339;15.633;24.9735;0;-7.61642;2.62022;
17.8933;39.5093;2;6;396.047;16.5025;24.9735;0;-7.61642;2.54563;
17.8967;39.474;2;6;400.206;15.1089;24.9715;0;-7.61642;2.48086;
17.9;39.4465;2;6;401.66;15.7645;24.9715;0;-7.61642;2.4475;
17.9033;39.3994;2;6;400.819;17.8077;24.9813;0;-7.61642;2.35133;
17.9067;39.3562;2;6;401.074;15.9235;24.9931;0;-7.61642;2.29048;
17.91;39.313;2;6;397.068;16.5456;25.0049;0;-7.61642;2.2316;
17.9133;39.2797;2;6;402.018;15.3307;25.0147;0;-7.61642;2.17468;
17.9167;39.2463;2;6;403.906;15.8116;25.0206;0;-7.61642;2.11776;
17.92;39.211;2;6;404.646;17.6369;25.0265;0;-7.61642;2.06281;
17.9233;39.1698;2;6;398.599;15.9882;25.0304;0;-7.61642;2.01374;
17.9267;39.1344;2;6;397.221;17.2797;25.0363;0;-7.61642;1.96271;
17.93;39.0932;2;6;399.339;15.8842;25.0383;0;-7.61642;1.91757;
17.9333;39.054;2;6;403.88;16.4239;25.0422;0;-7.61642;1.87635;
17.9367;39.0245;2;6;406.968;17.4799;25.0442;0;-7.61642;1.81943;
17.94;38.9853;2;6;398.981;15.5859;25.0442;0;-7.61642;1.78214;
17.9433;38.9441;2;6;399.185;17.0638;25.0461;0;-7.61642;1.737;
17.9467;38.9146;2;6;395.129;16.157;25.0461;0;-7.61642;1.68989;
17.95;38.8734;2;6;398.675;16.8498;25.0422;0;-7.61642;1.6526;
17.9533;38.8302;2;6;403.651;16.4828;25.0245;0;-7.61642;1.61335;
17.9567;38.7969;2;6;398.905;15.5407;25.0088;0;-7.61642;1.57017;
17.96;38.7674;2;6;401.635;16.4161;24.9971;0;-7.61642;1.54073;
17.9633;38.7242;2;6;397.986;15.686;24.9853;0;-7.61642;1.49558;
17.9667;38.683;2;6;401.125;17.2973;24.9774;0;-7.61642;1.45633;
17.97;38.6536;2;6;403.038;16.6124;24.9696;0;-7.61642;1.43081;
17.9733;38.6104;2;6;400.359;15.5937;24.9637;0;-7.61642;1.38763;
17.9767;38.5751;2;6;398.624;15.9666;24.9598;0;-7.61642;1.35623;
17.98;38.5339;2;6;395.205;14.9107;24.9617;0;-7.61642;1.32287;
17.9833;38.5005;2;6;399.747;16.4926;24.9617;0;-7.61642;1.28557;
17.9867;38.4652;2;6;401.814;16.0765;24.9617;0;-7.61642;1.26202;
17.99;38.4318;2;6;402.834;16.1786;24.9617;0;-7.61642;1.22669;
17.9933;38.3906;2;6;397.731;16.9401;24.9617;0;-7.61642;1.19725;
17.9967;38.3709;2;6;395.945;15.1914;24.9578;0;-7.61642;1.17762;
18;38.314;2;6;396.43;15.8371;24.9696;0;-7.61642;1.13445;
18.0033;38.2807;2;6;401.329;15.0677;24.9833;0;-7.61642;1.10893;
18.0067;38.2414;2;6;405.717;16.7085;24.9931;0;-7.61642;1.08734;
18.01;38.2257;2;6;400.181;17.4779;25.001;0;-7.61642;1.06771;
18.0133;38.1707;2;6;400.308;16.0216;25.0108;0;-7.61642;1.02846;
18.0167;38.1354;2;6;397.144;16.7851;25.0147;0;-7.61642;1.00883;
18.02;38.0824;2;6;400.078;15.0226;25.0206;0;-7.61642;0.979392;
18.0233;38.0726;2;6;404.186;16.9323;25.0206;0;-7.61642;0.967615;
18.0267;38.0235;2;6;404.467;17.0147;25.0206;0;-7.61642;0.953876;
18.03;37.9863;2;6;400.87;16.4495;25.0206;0;-7.61642;0.914622;
18.0333;37.945;2;6;395.333;16.4769;25.0186;0;-7.61642;0.908734;
18.0367;37.9156;2;6;398.828;16.6163;25.0186;0;-7.61642;0.881256;
18.04;37.8783;2;6;401.584;15.6291;25.0186;0;-7.61642;0.859666;
18.0433;37.8567;2;6;405.411;16.5437;25.0186;0;-7.61642;0.855741;
18.0467;37.8096;2;6;396.583;16.1472;25.0186;0;-7.61642;0.818449;
18.05;37.7684;2;6;392.271;15.9843;25.0167;0;-7.61642;0.804711;
18.0533;37.7331;2;6;397.808;15.1698;25.0069;0;-7.61642;0.787046;
18.0567;37.6958;2;6;400.232;15.4328;24.999;0;-7.61642;0.771344;
18.06;37.682;2;6;402.375;17.5702;24.9912;0;-7.61642;0.763494;
18.0633;37.6192;2;6;397.527;16.3827;24.9833;0;-7.61642;0.737978;
18.0667;37.5859;2;6;396.328;17.1894;24.9794;0;-7.61642;0.728165;
18.07;37.5447;2;6;398.42;15.9686;24.9755;0;-7.61642;0.708538;
18.0733;37.5015;2;6;403.574;15.79;24.9715;0;-7.61642;0.690873;
18.0767;37.472;2;6;407.044;16.8773;24.9735;0;-7.61642;0.679097;
18.08;37.4387;2;6;399.772;16.4357;24.9912;0;-7.61642;0.665358;
18.0833;37.3974;2;6;399.211;17.4053;25.001;0;-7.61642;0.647694;
18.0867;37.3641;2;6;395.868;16.5378;25.0108;0;-7.61642;0.639843;
18.09;37.3288;2;6;398.395;16.4298;25.0167;0;-7.61642;0.635918;
18.0933;37.2856;2;6;403.268;16.9009;25.0206;0;-7.61642;0.614328;
18.0967;37.2601;2;6;399.517;15.5427;25.0265;0;-7.61642;0.602552;
18.1;37.2169;2;6;401.839;16.9971;25.0304;0;-7.61642;0.596663;
18.1033;37.1796;2;6;396.915;16.2277;25.0343;0;-7.61642;0.580962;
18.1067;37.1482;2;6;399.492;17.2326;25.0383;0;-7.61642;0.569185;
18.11;37.1246;2;6;402.809;17.6997;25.0383;0;-7.61642;0.567223;
18.1133;37.0756;2;6;399.364;15.2699;25.0402;0;-7.61642;0.547596;
18.1167;37.0383;2;6;399.568;16.0412;25.0442;0;-7.61642;0.549558;
18.12;36.9912;2;6;395.384;15.4583;25.0442;0;-7.61642;0.526006;
18.1233;36.9676;2;6;399.798;16.7949;25.0442;0;-7.61642;0.520118;
18.1267;36.9342;2;6;401.074;16.9244;25.0402;0;-7.61642;0.508341;
18.13;36.8871;2;6;401.916;15.4406;25.0363;0;-7.61642;0.496565;
18.1333;36.8597;2;6;399.543;16.524;25.0343;0;-7.61642;0.49264;
18.1367;36.8204;2;6;396.583;15.0932;25.0304;0;-7.61642;0.480864;
18.14;36.7949;2;6;397.833;15.9411;25.0285;0;-7.61642;0.476938;
18.1433;36.7478;2;6;401.788;15.6016;25.0265;0;-7.61642;0.490677;
18.1467;36.7183;2;6;404.773;15.9902;25.0245;0;-7.61642;0.474975;
18.15;36.683;2;6;398.879;17.2659;25.0108;0;-7.61642;0.469087;
18.1533;36.6477;2;6;398.777;15.3229;24.9951;0;-7.61642;2.54956;
18.1567;36.6104;2;6;395.409;16.0844;24.9853;0;-7.61642;13.1678;
18.16;36.577;2;6;399.466;14.9892;24.9755;0;-7.61642;15.4622;
18.1633;36.5397;2;6;404.186;16.5888;24.9676;0;-7.61642;14.1963;
18.1667;36.5024;2;6;399.262;17.6349;24.9637;0;-7.61642;12.791;
18.17;36.475;2;6;401.38;16.1708;24.9578;0;-7.61642;12.3062;
18.1733;36.4338;2;6;397.144;17.0501;24.9637;0;-7.61642;11.9431;
18.1767;36.3965;2;6;400.767;14.789;24.9755;0;-7.61642;11.5152;
18.18;36.3572;2;6;404.186;16.7498;24.9833;0;-7.61642;11.2718;
18.1833;36.3258;2;6;402.681;17.2915;24.9892;0;-7.61642;10.8126;
18.1867;36.2885;2;6;403.88;16.2159;24.9951;0;-7.61642;10.2944;
18.19;36.2551;2;6;398.395;17.6428;25.001;0;-7.61642;10.0707;
18.1933;36.2139;2;6;401.252;16.1256;25.0049;0;-7.61642;9.94701;
18.1967;36.1825;2;6;401.431;17.2031;25.0088;0;-7.61642;9.84298;
18.2;36.1452;2;6;402.196;15.6428;25.0206;0;-7.61642;9.79195;
