Graphics v 0.2.5 ';' exported '2021-12-22 09:40:29'
;Record #0;;;;;;;;;
32.9667;0;1;0;398.956;8.18449;21.2326;0;0.0240871;11.7252;
32.97;0;1;0;397.603;7.75466;21.2385;0;0.0240871;11.3896;
32.9733;0;1;0;399.364;8.16487;21.2444;0;0.0240871;10.9912;
32.9767;0;1;0;400.64;7.74289;21.2502;0;0.0240871;10.791;
32.98;0;1;0;401.023;7.85476;21.2581;0;0.0240871;10.6752;
32.9833;0;1;0;399.185;7.42296;21.2659;0;0.0240871;10.5437;
32.9867;0;1;0;399.67;7.68793;21.2718;0;0.0240871;10.4926;
32.99;0;1;0;399.721;7.53091;21.2777;0;0.0240871;10.4396;
32.9933;0;1;0;401.992;7.64082;21.2797;0;0.0240871;10.3474;
32.9967;0;1;0;402.043;8.09028;21.2836;0;0.0240871;10.2905;
33;0;1;0;399.313;7.55839;21.2856;0;0.0240871;10.2179;
33.0033;0;1;0;399.39;8.10795;21.2895;0;0.0240871;10.0942;
33.0067;0;1;0;397.782;7.68204;21.2934;0;0.0240871;9.88224;
33.01;0;1;0;399.798;8.10991;21.2934;0;0.0240871;8.41806;
33.0133;0;1;0;402.018;7.67615;21.2954;0;0.0240871;7.9156;
33.0167;0;1;0;401.456;7.86065;21.2973;0;0.0240871;7.26202;
33.02;0;1;0;398.65;7.44848;21.2973;0;0.0240871;7.13052;
33.0233;0;1;0;399.645;7.684;21.2973;0;0.0240871;5.50736;
33.0267;0;1;0;399.696;7.55446;21.2875;0;0.0240871;5.95093;
33.03;0;1;0;402.196;7.5682;21.2738;0;0.0240871;7.76251;
33.0333;0;1;0;402.732;8.04711;21.2659;0;0.0240871;6.14524;
33.0367;0;1;0;399.39;7.59372;21.2601;0;0.0240871;8.04711;
33.04;0;1;0;399.339;8.06477;21.2522;0;0.0240871;8.8577;
33.0433;0;1;0;398.292;7.67223;21.2483;0;0.0240871;8.68499;
33.0467;0;1;0;399.619;8.07066;21.2444;0;0.0240871;6.58881;
33.05;0;1;0;400.232;7.64082;21.2365;0;0.0240871;8.13739;
33.0533;0;1;0;400.027;7.99019;21.2287;0;0.0240871;6.94603;
33.0567;0;1;0;398.497;7.50344;21.2247;0;0.0240871;4.97154;
33.06;0;1;0;399.798;7.83709;21.2188;0;0.0240871;4.22964;
33.0633;0;1;0;399.747;7.37193;21.2169;0;0.0240871;4.0157;
33.0667;0;1;0;401.763;7.76644;21.2149;0;0.0240871;3.72915;
33.07;0;1;0;402.094;7.72915;21.211;0;0.0240871;3.99411;
33.0733;0;1;0;399.339;7.71933;21.209;0;0.0240871;4.90677;
33.0767;0;1;0;399.237;7.89009;21.2051;0;0.0240871;5.92738;
33.08;0;1;0;397.578;7.71541;21.2031;0;0.0240871;6.41609;
33.0833;0;1;0;398.956;8.03533;21.1992;0;0.0240871;6.6791;
33.0867;0;1;0;400.027;7.64671;21.1973;0;0.0240871;6.80864;
33.09;0;1;0;400.793;8.22767;21.1973;0;0.0240871;6.86359;
33.0933;0;1;0;399.517;7.58194;21.1953;0;0.0240871;6.87144;
33.0967;0;1;0;401.15;7.90775;21.1953;0;0.0240871;6.86555;
33.1;0;1;0;401.227;7.41119;21.1953;0;0.0240871;6.83023;
33.1033;0;1;0;402.553;7.82336;21.1992;0;0.0240871;6.76349;
33.1067;0;1;0;400.921;7.6212;21.2012;0;0.0240871;6.68499;
33.11;0;1;0;397.782;7.65456;21.2051;0;0.0240871;6.60255;
33.1133;0;1;0;398.241;7.69382;21.2051;0;0.0240871;6.5103;
33.1167;0;1;0;397.757;7.70363;21.2071;0;0.0240871;6.41806;
33.12;0;1;0;400.232;7.99411;21.209;0;0.0240871;6.31796;
33.1233;0;1;0;401.201;7.66045;21.211;0;0.0240871;6.2159;
33.1267;0;1;0;401.074;8.11384;21.2247;0;0.0240871;6.11973;
33.13;0;1;0;398.981;7.51717;21.2404;0;0.0240871;6.00589;
33.1333;0;1;0;400.359;7.87831;21.2522;0;0.0240871;5.91168;
33.1367;0;1;0;400.155;7.40922;21.264;0;0.0240871;5.82139;
33.14;0;1;0;401.456;7.9156;21.2738;0;0.0240871;5.69971;
33.1433;0;1;0;401.533;7.47596;21.2797;0;0.0240871;5.60353;
33.1467;0;1;0;399.237;7.68793;21.2856;0;0.0240871;5.5054;
33.15;0;1;0;399.645;7.85083;21.2875;0;0.0240871;5.38764;
33.1533;0;1;0;399.364;7.6683;21.2875;0;0.0240871;5.29539;
33.1567;0;1;0;400.767;8.1472;21.2875;0;0.0240871;5.19333;
33.16;0;1;0;401.125;7.70363;21.2836;0;0.0240871;5.07949;
33.1633;0;1;0;400.589;8.12365;21.2856;0;0.0240871;4.9892;
33.1667;0;1;0;399.007;7.56232;21.2856;0;0.0240871;4.88714;
33.17;0;1;0;400.206;7.93719;21.2856;0;0.0240871;4.78116;
33.1733;0;1;0;400.844;7.37782;21.2836;0;0.0240871;4.6948;
33.1767;0;1;0;402.885;7.79588;21.2758;0;0.0240871;4.59078;
33.18;0;1;0;402.758;7.68008;21.2699;0;0.0240871;4.49656;
33.1833;0;1;0;399.951;7.72718;21.2659;0;0.0240871;4.40824;
33.1867;0;1;0;399.492;7.78803;21.262;0;0.0240871;4.31207;
33.19;0;1;0;398.522;7.65064;21.2581;0;0.0240871;4.22964;
33.1933;0;1;0;399.517;8.06084;21.2561;0;0.0240871;4.12954;
33.1967;0;1;0;399.925;7.67419;21.2542;0;0.0240871;4.04122;
33.2;0;1;0;400.104;8.14524;21.2483;0;0.0240871;3.96271;
33.2033;0;1;0;397.833;7.61335;21.2424;0;0.0240871;3.86654;
33.2067;0;1;0;399.364;7.93327;21.2385;0;0.0240871;3.7841;
33.21;0;1;0;399.39;7.49362;21.2345;0;0.0240871;3.71344;
33.2133;0;1;0;400.614;8.00393;21.2306;0;0.0240871;3.61335;
33.2167;0;1;0;400.971;7.36212;21.2287;0;0.0240871;3.53876;
33.22;0;1;0;399.568;7.80177;21.2247;0;0.0240871;3.47007;
33.2233;0;1;0;399.492;7.68793;21.2149;0;0.0240871;3.37782;
33.2267;0;1;0;398.369;7.62709;21.2051;0;0.0240871;3.31109;
33.23;0;1;0;400.027;7.85083;21.1953;0;0.0240871;3.24043;
33.2333;0;1;0;400.436;7.6683;21.1894;0;0.0240871;3.15996;
33.2367;0;1;0;400.232;8.11187;21.1815;0;0.0240871;3.09912;
33.24;0;1;0;397.731;7.66241;21.1776;0;0.0240871;3.03042;
33.2433;0;1;0;399.109;8.10991;21.1717;0;0.0240871;2.95584;
33.2467;0;1;0;400.027;7.56428;21.1757;0;0.0240871;2.90088;
33.25;0;1;0;402.707;8.04711;21.1874;0;0.0240871;2.83219;
33.2533;0;1;0;402.426;7.45044;21.1953;0;0.0240871;2.76546;
33.2567;0;1;0;399.339;7.82139;21.2031;0;0.0240871;2.70657;
33.26;0;1;0;398.828;7.17566;21.2071;0;0.0240871;2.64377;
33.2633;0;1;0;398.879;7.70756;21.2129;0;0.0240871;2.58489;
33.2667;0;1;0;400.436;7.73896;21.2169;0;0.0240871;2.53189;
33.27;0;1;0;400.997;7.87242;21.2208;0;0.0240871;2.47105;
33.2733;0;1;0;400.589;7.96663;21.2326;0;0.0240871;2.42002;
33.2767;0;1;0;398.165;7.72326;21.2444;0;0.0240871;2.36899;
33.28;0;1;0;399.007;8.24534;21.2522;0;0.0240871;2.316;
33.2833;0;1;0;399.083;7.61335;21.2581;0;0.0240871;2.27282;
33.2867;0;1;0;401.686;8.07262;21.264;0;0.0240871;2.21982;
33.29;0;1;0;401.967;7.41511;21.2679;0;0.0240871;2.17076;
33.2933;0;1;0;400.181;7.8685;21.2718;0;0.0240871;2.1315;
33.2967;0;1;0;399.9;7.44848;21.2777;0;0.0240871;2.07655;
33.3;0;1;0;399.492;7.76644;21.2856;0;0.0240871;2.04711;
33.3033;0;1;0;400.64;7.79588;21.2895;0;0.0240871;2.01178;
33.3067;0;1;0;399.9;7.87046;21.2934;0;0.0240871;1.95486;
33.31;0;1;0;399.619;7.72718;21.2973;0;0.0240871;1.94701;
33.3133;0;1;0;397.195;7.71148;21.2993;0;0.0240871;1.88028;
33.3167;0;1;0;398.395;8.01178;21.3032;0;0.0240871;1.84102;
33.32;0;1;0;398.471;7.78214;21.3013;0;0.0240871;1.81354;
33.3233;0;1;0;400.436;8.14132;21.2973;0;0.0240871;1.77233;
33.3267;0;1;0;399.237;7.58194;21.2954;0;0.0240871;1.73307;
33.33;0;1;0;399.568;7.99019;21.2915;0;0.0240871;1.70363;
33.3333;0;1;0;399.747;7.24828;21.2895;0;0.0240871;1.66241;
33.3367;0;1;0;399.16;7.7998;21.2875;0;0.0240871;1.63101;
33.34;0;1;0;401.354;7.41511;21.2856;0;0.0240871;1.59961;
33.3433;0;1;0;401.788;7.44652;21.2856;0;0.0240871;1.56035;
33.3467;0;1;0;401.227;7.75466;21.2817;0;0.0240871;1.5368;
33.35;0;1;0;398.139;7.79195;21.2758;0;0.0240871;1.49951;
33.3533;0;1;0;398.956;7.94504;21.2679;0;0.0240871;1.46811;
33.3567;0;1;0;399.594;7.84887;21.262;0;0.0240871;1.44455;
33.36;0;1;0;401.303;8.20216;21.2581;0;0.0240871;1.40726;
33.3633;0;1;0;400.563;7.56428;21.2542;0;0.0240871;10.0981;
33.3667;0;1;0;398.65;8.11384;21.2522;0;0.0240871;15.9784;
33.37;0;1;0;398.701;7.31305;21.2483;0;0.0240871;15.4289;
33.3733;0;1;0;398.19;7.86457;21.2365;0;0.0240871;13.8685;
33.3767;0;1;0;399.568;7.34642;21.2228;0;0.0240871;13.1698;
33.38;0;1;0;399.313;7.80569;21.2149;0;0.0240871;12.8243;
33.3833;0;1;0;399.007;7.60549;21.2071;0;0.0240871;12.4652;
33.3867;0;1;0;397.068;7.79195;21.1992;0;0.0240871;12.1374;
33.39;0;1;0;398.803;7.94897;21.1953;0;0.0240871;11.6585;
33.3933;0;1;0;400.129;7.78607;21.1914;0;0.0240871;11.2326;
33.3967;0;1;0;402.477;8.24338;21.1914;0;0.0240871;10.9382;
33.4;0;1;0;402.911;7.53091;21.1973;0;0.0240871;10.7713;
33.4033;0;1;0;400.206;8.05692;21.2012;0;0.0240871;10.6869;
33.4067;0;1;0;399.9;7.23847;21.2031;0;0.0240871;10.6084;
33.41;0;1;0;399.16;7.92542;21.2071;0;0.0240871;10.4573;
33.4133;0;1;0;400.257;7.4367;21.2071;0;0.0240871;10.4043;
33.4167;0;1;0;400.844;7.88224;21.211;0;0.0240871;10.2944;
33.42;0;1;0;400.563;7.81354;21.2149;0;0.0240871;10.2748;
33.4233;0;1;0;398.012;7.85083;21.2228;0;0.0240871;10.1668;
33.4267;0;1;0;399.441;7.90972;21.2287;0;0.0240871;10.1335;
33.43;0;1;0;400.283;7.80373;21.2345;0;0.0240871;9.1894;
33.4333;0;1;0;402.196;8.17076;21.2404;0;0.0240871;7.92738;
33.4367;0;1;0;401.66;7.5368;21.2444;0;0.0240871;7.49755;
33.44;0;1;0;399.823;8.07851;21.2463;0;0.0240871;6.66143;
33.4433;0;1;0;400.002;7.28754;21.2502;0;0.0240871;5.55839;
33.4467;0;1;0;398.93;7.84691;21.2581;0;0.0240871;7.14033;
33.45;0;1;0;400.844;7.35623;21.264;0;0.0240871;7.98822;
33.4533;0;1;0;0;0.488714;21.9156;0;0.0240871;10.5221;
33.4567;0;1;0;0.0255152;0.488714;21.9176;0;0.0240871;10.4534;
33.46;0;1;0;0.0255152;0.488714;21.9235;0;0.0240871;10.3886;
33.4633;0;1;0;0;0.488714;21.9333;0;0.0240871;10.2905;
33.4667;0;1;0;0.0255152;0.502453;21.9431;0;0.0240871;10.2257;
33.47;0;1;0;8.26693;1.22669;21.9509;0;0.0240871;10.1747;
33.4733;0;1;0;21.1011;3.99215;21.9568;0;0.0240871;10.0471;
33.4767;0;1;0;20.999;5.1737;21.9627;0;0.0240871;9.94897;
33.48;0;1;0;48.0962;4.60059;21.9666;0;0.0240871;8.59863;
33.4833;0;1;0;70.2689;6.52601;21.9706;0;0.0240871;7.58587;
33.4867;0;1;0;80.9598;5.5525;21.9784;0;0.0240871;7.00687;
33.49;0;1;0;108.899;6.50442;21.9882;0;0.0240871;5.86065;
33.4933;0;1;0;118.238;6.14524;21.9961;0;0.0240871;7.07753;
33.4967;0;1;0;138.471;6.75368;22;0;0.0240871;7.5368;
33.5;0;1;0;166.512;5.42493;22.0059;0;0.0240871;7.82139;
33.5033;0;1;0;175.596;6.83023;22.0098;0;0.0240871;6.82826;
33.5067;0;1;0;193.712;7.50344;22.0137;0;0.0240871;8.40236;
33.51;0;1;0;217.645;7.2051;22.0098;0;0.0240871;7.70952;
33.5133;0;1;0;238.822;6.69872;22.002;0;0.0240871;6.04122;
33.5167;0;1;0;253.009;7.24043;21.998;0;0.0240871;5.4367;
33.52;0;1;0;252.396;8.05692;21.9941;0;0.0240871;7.07949;
33.5233;0;1;0;256.224;7.44259;21.9921;0;0.0240871;7.85476;
33.5267;0;1;0;268.241;6.53386;21.9882;0;0.0240871;8.06281;
33.53;0;1;0;271.431;6.60059;21.9863;0;0.0240871;8.05103;
33.5333;0;1;0;267.91;7.26987;21.9823;0;0.0240871;7.9686;
33.5367;0;1;0;263.011;7.28557;21.9804;0;0.0240871;7.8528;
33.54;0;1;0;275.488;6.31403;21.9784;0;0.0240871;7.75466;
33.5433;0;1;0;279.034;6.63199;21.9784;0;0.0240871;7.64082;
33.5467;0;1;0;271.201;6.42198;21.9745;0;0.0240871;7.5368;
33.55;0;1;0;273.089;4.96565;21.9745;0;0.0240871;7.4524;
33.5533;0;1;0;282.658;4.96369;21.9764;0;0.0240871;7.35623;
33.5567;0;1;0;286.077;6.0687;21.9725;0;0.0240871;7.28557;
33.56;0;1;0;280.234;6.75172;21.9627;0;0.0240871;7.22277;
33.5633;0;1;0;272.477;6.14328;21.9568;0;0.0240871;7.15211;
33.5667;0;1;0;283.933;5.68204;21.9509;0;0.0240871;7.08734;
33.57;0;1;0;288.067;6.69284;21.9431;0;0.0240871;7.01276;
33.5733;0;1;0;281.484;7.59961;21.9411;0;0.0240871;6.93032;
33.5767;0;1;0;280.31;7.75074;21.9372;0;0.0240871;6.84789;
33.58;0;1;0;285.184;7.15407;21.9333;0;0.0240871;6.73798;
33.5833;0;1;0;294.701;6.38076;21.9431;0;0.0240871;6.63592;
33.5867;0;1;0;297.405;7.38175;21.9509;0;0.0240871;6.53974;
33.59;0;1;0;287.046;7.9686;21.9568;0;0.0240871;6.42394;
33.5933;0;1;0;285.796;7.54269;21.9627;0;0.0240871;6.31992;
33.5967;0;1;0;293.782;6.79686;21.9686;0;0.0240871;6.22571;
33.6;0;1;0;294.063;6.82041;21.9706;0;0.0240871;6.10599;
33.6033;0;1;0;289.776;7.54073;21.9745;0;0.0240871;6.00196;
33.6067;0;1;0;283.27;7.64475;21.9823;0;0.0240871;5.8999;
33.61;0;1;0;294.675;7.14622;21.9941;0;0.0240871;5.78999;
33.6133;0;1;0;302.687;6.84004;22.002;0;0.0240871;5.69382;
33.6167;0;1;0;300.62;7.10893;22.0098;0;0.0240871;5.58391;
33.62;0;1;0;295.058;7.77625;22.0137;0;0.0240871;5.47399;
33.6233;0;1;0;302.585;6.9107;22.0157;0;0.0240871;5.42296;
33.6267;0;1;0;295.823;6.93032;22.0216;0;0.0240871;5.26398;
33.63;0;1;0;299.676;7.0422;22.0275;0;0.0240871;5.16389;
33.6333;0;1;0;291.256;7.13248;22.0275;0;0.0240871;5.06379;
33.6367;0;1;0;289.444;6.9735;22.0294;0;0.0240871;4.95388;
33.64;0;1;0;301.973;6.94995;22.0314;0;0.0240871;4.90873;
33.6433;0;1;0;301.794;6.6791;22.0334;0;0.0240871;4.75957;
33.6467;0;1;0;304.958;6.99902;22.0353;0;0.0240871;4.65555;
33.65;0;1;0;296.819;7.79195;22.0353;0;0.0240871;4.56722;
33.6533;0;1;0;291.129;7.85083;22.0353;0;0.0240871;4.4632;
33.6567;0;1;0;295.772;7.19529;22.0353;0;0.0240871;4.36899;
33.66;0;1;0;301.59;6.61629;22.0294;0;0.0240871;4.29833;
33.6633;0;1;0;301.488;7.23651;22.0216;0;0.0240871;4.18449;
33.6667;0;1;0;293.68;7.8999;22.0157;0;0.0240871;4.10206;
33.67;0;1;0;293.578;7.70363;22.0157;0;0.0240871;4.02159;
33.6733;0;1;0;298.043;6.87144;22.0098;0;0.0240871;3.91757;
33.6767;0;1;0;302.33;6.43376;22.0079;0;0.0240871;3.84102;
33.68;0;1;0;298.732;7.67223;22.0039;0;0.0240871;3.75859;
33.6833;0;1;0;289.393;7.94504;21.9961;0;0.0240871;3.66634;
33.6867;0;1;0;291.971;7.29931;21.9882;0;0.0240871;3.59568;
33.69;0;1;0;299.268;6.63003;21.9784;0;0.0240871;3.50932;
33.6933;0;1;0;305.034;6.62807;21.9745;0;0.0240871;3.42296;
33.6967;0;1;0;304.243;7.85869;21.9686;0;0.0240871;3.35819;
33.7;0;1;0;295.466;7.55643;21.9627;0;0.0240871;3.27772;
33.7033;0;1;0;296.078;6.26693;21.9607;0;0.0240871;3.2051;
33.7067;0;1;0;302.789;5.68008;21.9607;0;0.0240871;3.13837;
33.71;0;1;0;302.687;6.579;21.9666;0;0.0240871;3.06183;
33.7133;0;1;0;299.089;7.79784;21.9725;0;0.0240871;2.99706;
33.7167;0;1;0;291.486;7.44652;21.9784;0;0.0240871;2.93229;
33.72;0;1;0;299.447;6.18253;21.9804;0;0.0240871;2.86359;
33.7233;0;1;0;306.948;5.81943;21.9843;0;0.0240871;2.80471;
33.7267;0;1;0;307.611;6.70854;21.9863;0;0.0240871;2.73798;
33.73;0;1;0;302.202;7.32287;21.9882;0;0.0240871;2.67321;
33.7333;0;1;0;291.511;6.27871;21.998;0;0.0240871;2.61629;
33.7367;0;1;0;297.176;5.41119;22.002;0;0.0240871;2.55348;
33.74;0;1;0;304.55;6.00981;22.0079;0;0.0240871;2.50049;
33.7433;0;1;0;300.11;6.97154;22.0137;0;0.0240871;2.44946;
33.7467;0;1;0;297.099;7.55839;22.0157;0;0.0240871;2.38862;
33.75;0;1;0;293.119;6.17272;22.0196;0;0.0240871;2.34347;
33.7533;0;1;0;300.11;5.09127;22.0216;0;0.0240871;2.29441;
33.7567;0;1;0;306.412;5.77429;22.0236;0;0.0240871;2.23945;
33.76;0;1;0;302.457;6.55545;22.0275;0;0.0240871;2.19234;
33.7633;0;1;0;293.399;6.77135;22.0294;0;0.0240871;2.14917;
33.7667;0;1;0;289.955;5.35623;22.0314;0;0.0240871;2.1001;
33.77;0;1;0;298.732;4.88322;22.0334;0;0.0240871;2.05299;
33.7733;0;1;0;305.443;6.22964;22.0334;0;0.0240871;2.01178;
33.7767;0;1;0;302.355;6.93229;22.0373;0;0.0240871;1.97252;
33.78;0;1;0;299.523;6.18646;22.0294;0;0.0240871;1.94308;
33.7833;0;1;0;291.971;5.1266;22.0157;0;0.0240871;1.89205;
33.7867;0;1;0;302.687;4.5947;22.0079;0;0.0240871;1.85083;
33.79;0;1;0;307.433;6.06673;22;0;0.0240871;1.81747;
33.7933;0;1;0;302.381;6.61825;21.9941;0;0.0240871;1.7684;
33.7967;0;1;0;296.129;5.76251;21.9863;0;0.0240871;1.74092;
33.8;0;1;0;293.961;5.00098;21.9843;0;0.0240871;1.70167;
33.8033;0;1;0;302.738;4.99902;21.9764;0;0.0240871;1.66634;
33.8067;0;1;0;310.29;6.39843;21.9666;0;0.0240871;1.63886;
33.81;0;1;0;302.687;6.41609;21.9568;0;0.0240871;1.59765;
33.8133;0;1;0;296.512;5.44652;21.949;0;0.0240871;1.5682;
33.8167;0;1;0;295.823;5.16585;21.9431;0;0.0240871;1.54269;
33.82;0;1;0;303.861;5.41315;21.9392;0;0.0240871;1.49755;
33.8233;0;1;0;306.897;6.64769;21.9352;0;0.0240871;1.47203;
33.8267;0;1;0;300.416;6.3788;21.9313;0;0.0240871;1.44848;
33.83;0;1;0;296.078;5.45829;21.9254;0;0.0240871;1.4053;
33.8333;0;1;0;296.512;5.52895;21.9195;0;0.0240871;1.38763;
33.8367;0;1;0;304.652;6.02159;21.9176;0;0.0240871;1.37782;
33.84;0;1;0;304.856;6.72817;21.9117;0;0.0240871;5.85476;
33.8433;0;1;0;296.002;6.54563;21.9097;0;0.0240871;14.7105;
33.8467;0;1;0;293.272;5.16585;21.9077;0;0.0240871;16.0648;
33.85;0;1;0;296.308;5.22277;21.9058;0;0.0240871;14.3278;
33.8533;0;1;0;303.555;6.01178;21.9097;0;0.0240871;13.2149;
33.8567;0;1;0;304.345;6.73209;21.9156;0;0.0240871;12.8754;
33.86;0;1;0;296.997;6.45535;21.9176;0;0.0240871;12.5594;
33.8633;0;1;0;293.757;5.90775;21.9235;0;0.0240871;12.2179;
33.8667;0;1;0;297.227;6.49656;21.9254;0;0.0240871;11.9843;
33.87;0;1;0;304.779;6.77527;21.9274;0;0.0240871;11.4328;
33.8733;0;1;0;306.871;6.92051;21.9293;0;0.0240871;11.0069;
33.8767;0;1;0;298.783;6.96762;21.9313;0;0.0240871;10.7812;
33.88;0;1;0;297.329;7.03042;21.9313;0;0.0240871;10.6654;
33.8833;0;1;0;299.753;7.33857;21.9352;0;0.0240871;10.5653;
33.8867;0;1;0;307.203;6.50442;21.9352;0;0.0240871;10.4593;
33.89;0;1;0;306.667;7.46614;21.9372;0;0.0240871;10.3592;
33.8933;0;1;0;296.487;7.88616;21.9372;0;0.0240871;10.3101;
33.8967;0;1;0;294.599;7.35231;21.9372;0;0.0240871;10.2257;
33.9;0;1;0;300.671;6.71835;21.9352;0;0.0240871;10.1943;
33.9033;0;1;0;305.953;6.30815;21.9392;0;0.0240871;10.0687;
33.9067;0;1;0;304.141;7.59176;21.947;0;0.0240871;9.63297;
33.91;0;1;0;295.466;7.83513;21.9509;0;0.0240871;8.29833;
33.9133;0;1;0;293.884;6.67125;21.9568;0;0.0240871;7.51717;
33.9167;0;1;0;300.467;6.72424;21.9607;0;0.0240871;7.57606;
33.92;0;1;0;301.615;7.19529;21.9647;0;0.0240871;6.6261;
33.9233;0;1;0;299.625;6.93621;21.9666;0;0.0240871;6.05496;
33.9267;0;1;0;291.409;7.07164;21.9686;0;0.0240871;5.61531;
33.93;0;1;0;294.624;6.88911;21.9607;0;0.0240871;5.29931;
33.9333;0;1;0;301.666;7.16781;21.9549;0;0.0240871;7.33661;
33.9367;0;1;0;307.815;6.59078;21.945;0;0.0240871;8.52208;
33.94;0;1;0;301.947;7.67615;21.9411;0;0.0240871;6.14328;
33.9433;0;1;0;291.664;7.89205;21.9352;0;0.0240871;7.51914;
33.9467;0;1;0;293.833;6.93425;21.9313;0;0.0240871;7.105;
33.95;0;1;0;301.079;6.54171;21.9293;0;0.0240871;5.4367;
33.9533;0;1;0;306.285;6.65162;21.9176;0;0.0240871;4.76546;
33.9567;0;1;0;305.494;7.71933;21.9019;0;0.0240871;4.42983;
33.96;0;1;0;297.558;7.11678;21.8901;0;0.0240871;4.18842;
33.9633;0;1;0;299.523;5.75662;21.8803;0;0.0240871;4.02355;
33.9667;0;1;0;305.111;4.93818;21.8724;0;0.0240871;3.86261;
33.97;0;1;0;307.841;4.73013;21.8646;0;0.0240871;3.72522;
33.9733;0;1;0;304.805;7.59961;21.8587;0;0.0240871;3.61727;
33.9767;0;1;0;295.185;7.90972;21.8567;0;0.0240871;3.48381;
33.98;0;1;0;296.308;7.55054;21.8489;0;0.0240871;3.37978;
33.9833;0;1;0;304.652;7.02061;21.8449;0;0.0240871;3.28557;
33.9867;0;1;0;306.157;6.92051;21.8391;0;0.0240871;3.17174;
33.99;0;1;0;301.896;7.8842;21.8371;0;0.0240871;3.08538;
33.9933;0;1;0;291.384;8.16879;21.8332;0;0.0240871;3.00098;
33.9967;0;1;0;295.798;7.3209;21.8332;0;0.0240871;2.90481;
34;0;1;0;303.81;6.95584;21.8312;0;0.0240871;2.83023;
34.0033;0;1;0;305.238;7.08538;21.8292;0;0.0240871;2.75564;
34.0067;0;1;0;298.477;8.08243;21.8253;0;0.0240871;2.67125;
34.01;0;1;0;291.664;7.86261;21.8214;0;0.0240871;2.6104;
34.0133;0;1;0;296.334;6.5947;21.8214;0;0.0240871;2.54171;
34.0167;0;1;0;304.397;6.22964;21.8175;0;0.0240871;2.47498;
34.02;0;1;0;303.299;6.85182;21.8175;0;0.0240871;2.41806;
34.0233;0;1;0;299.651;7.82336;21.8155;0;0.0240871;2.35721;
34.0267;0;1;0;291.282;7.07949;21.8194;0;0.0240871;2.30029;
34.03;0;1;0;298.451;5.61924;21.8214;0;0.0240871;2.24926;
34.0333;0;1;0;306.438;5.6212;21.8234;0;0.0240871;2.19234;
34.0367;0;1;0;306.744;6.33955;21.8273;0;0.0240871;2.14328;
34.04;0;1;0;302.381;6.8577;21.8273;0;0.0240871;2.09421;
34.0433;0;1;0;291.562;5.77821;21.8292;0;0.0240871;2.04318;
34.0467;0;1;0;296.078;4.83611;21.8292;0;0.0240871;1.99608;
34.05;0;1;0;304.55;5.51521;21.8351;0;0.0240871;1.95878;
34.0533;0;1;0;300.493;6.45142;21.841;0;0.0240871;1.91953;
34.0567;0;1;0;296.359;6.75761;21.8489;0;0.0240871;1.88224;
34.06;0;1;0;290.031;5.47203;21.8528;0;0.0240871;1.83121;
34.0633;0;1;0;294.241;4.54956;21.8567;0;0.0240871;1.79588;
34.0667;0;1;0;300.416;5.56428;21.8606;0;0.0240871;1.76447;
34.07;0;1;0;297.074;6.39843;21.8626;0;0.0240871;1.71541;
34.0733;0;1;0;292.175;5.50147;21.8665;0;0.0240871;1.68597;
34.0767;0;1;0;285.464;6.4789;21.8724;0;0.0240871;1.65064;
34.08;0;1;0;289.215;6.35721;21.8764;0;0.0240871;1.6055;
34.0833;0;1;0;296.359;5.70952;21.8822;0;0.0240871;1.57998;
34.0867;0;1;0;299.855;6.1001;21.8842;0;0.0240871;1.54073;
34.09;0;1;0;299.804;6.73798;21.8881;0;0.0240871;1.5054;
34.0933;0;1;0;289.955;5.88224;21.8881;0;0.0240871;1.48185;
34.0967;0;1;0;288.909;4.93425;21.892;0;0.0240871;1.44259;
34.1;0;1;0;291.129;6.25123;21.9019;0;0.0240871;1.41119;
34.1033;0;1;0;297.865;7.06575;21.9077;0;0.0240871;1.3896;
34.1067;0;1;0;303.555;7.01276;21.9136;0;0.0240871;1.35034;
34.11;0;1;0;301.258;7.46811;21.9195;0;0.0240871;1.32287;
34.1133;0;1;0;298.349;8.09028;21.9254;0;0.0240871;1.29931;
34.1167;0;1;0;290.031;6.61825;21.9274;0;0.0240871;1.26791;
34.12;0;1;0;294.803;5.16977;21.9313;0;0.0240871;1.24632;
34.1233;0;1;0;302.61;5.4053;21.9313;0;0.0240871;1.21295;
34.1267;0;1;0;306.922;6.28852;21.9313;0;0.0240871;1.18744;
34.13;0;1;0;306.642;6.40432;21.9313;0;0.0240871;1.16192;
34.1333;0;1;0;298.681;6.17664;21.9293;0;0.0240871;1.13445;
34.1367;0;1;0;297.048;6.07066;21.9274;0;0.0240871;1.11089;
34.14;0;1;0;302.432;7.39156;21.9293;0;0.0240871;1.09323;
34.1433;0;1;0;309.576;7.13445;21.9293;0;0.0240871;1.08538;
34.1467;0;1;0;312.612;7.10697;21.9293;0;0.0240871;1.06183;
34.15;0;1;0;305.927;7.84887;21.9313;0;0.0240871;1.0422;
34.1533;0;1;0;300.544;7.86457;21.9333;0;0.0240871;1.02061;
34.1567;0;1;0;298.86;6.52208;21.9372;0;0.0240871;0.983317;
34.16;0;1;0;309.653;5.99608;21.9352;0;0.0240871;0.961727;
34.1633;0;1;0;312.408;7.1737;21.9392;0;0.0240871;0.944063;
34.1667;0;1;0;305.749;7.54858;21.9392;0;0.0240871;0.922473;
